file,emotion,text,speaker,aug_text
Ses02M_impro06_F008,sad,"yes. well, at least you have a lot of good memories.",Ses02F,"Well, at least you have a lot of good memories."
Ses02M_impro06_F009,sad,"she really cared about you, you know.",Ses02F,"She really cares about you, you know."
Ses02M_impro06_F010,sad,and she was,Ses02F,She was...
Ses02M_impro06_F011,sad,yeah.,Ses02F,Yeah.
Ses02M_impro06_F012,sad,even if you still do she'll- she'll be there.,Ses02F,"Even if you do, she'll-- she'll be there."
Ses02M_impro06_F013,sad,are you going to be okay?,Ses02F,Are you gonna be okay?
Ses02M_impro06_F014,sad,"it's going to be okay, i promise.",Ses02F,"Everything's gonna be okay, I promise."
Ses02M_impro06_F015,sad,sure,Ses02F,Sure.
Ses02M_impro06_F016,sad,you shouldn't be alone,Ses02F,You shouldn't be alone.
Ses02M_impro06_F017,sad,yes.,Ses02F,Yes.
Ses02M_impro06_F018,sad,yes.,Ses02F,Yes.
Ses02M_impro06_M000,sad,kathy died last night.,Ses02M,Casey died last night.
Ses02M_impro06_M001,sad,"yeah, i mean, you know, it was a -",Ses02M,"Yeah, I mean, you know, it's a--"
Ses02M_impro06_M002,sad,"i guess we saw it coming and she lasted a lot - a lot longer than, uh, they expected but you know, i mean when it actually happens it's just a lot harder.",Ses02M,"I guess we saw it coming, and she lived a long time longer than they expected... but, you know, I mean, when it happened..."
Ses02M_impro06_M003,sad,"i mean at least she was home, she wasn't in the hospital anymore,",Ses02M,"I mean, at least she's home, she's not in the hospital anymore,"
Ses02M_impro06_M004,sad,"she was with- yeah she was with gary, and he said that she was just sitting there and went to sleep, closed her eyes, and that was it.",Ses02M,"She was with Gary. He said she was just sitting there sleeping, closing her eyes, that's all."
Ses02M_impro06_M005,sad,"yes. i mean, it's not as rough on me as it is on him but",Ses02M,"Yeah, I mean, it's not rough on me because it's on him, but."
Ses02M_impro06_M006,sad,"god, it's you know, we've spent so much time with them it's just really surreal, really weird that we're not going to be able to see her anymore and go",Ses02M,"God, it's just that, you know, we've spent so much time with them and it's just really, really weird that we never see her again and go."
Ses02M_impro06_M007,sad,"out to- out to dinner you know and do the troops to california, i mean.",Ses02M,"Go out for dinner, you know and do the force to California, I mean."
Ses02M_impro06_M008,sad,"it's just that- i don't know, it's sort it's sort- of a weird thing you know",Ses02M,It's just... I don't know.
Ses02M_impro06_M009,sad,"not being able to see anyone again, who knows where they really went, you know. i mean, i guess we can just hope that wherever they are now if it's anywhere that it's better i mean.",Ses02M,"You know, I mean, I think we can only hope that wherever they are now, if this is a better place, I mean."
Ses02M_impro06_M010,sad,she was [garbage],Ses02M,She's a piece of shit.
Ses02M_impro06_M011,sad,"yes, i mean she cared about all of us. she was great",Ses02M,"Yeah, I mean, she cares about all of us. She's great."
Ses02M_impro06_M012,sad,so loving everybody you know.,Ses02M,I love everyone you know.
Ses02M_impro06_M013,sad,"gosh, i just hate i just hate to see her go.",Ses02M,"God, I just hate to see her go."
Ses02M_impro06_M014,sad,we were all going take a trip to europe you know.,Ses02M,"We're all going on a trip to Europe, you know."
Ses02M_impro06_M015,sad,yes. [breathing] god.,Ses02M,"Yes, [breathing] God."
Ses02M_impro06_M016,sad,"i just -- i just don't get it, like there is just nothing you can do about it you know, it's like just out of your control and it",Ses02M,"I just-- I just-- I just don't understand it, like there's just nothing you can do about it-- you know, it's just like getting out of control of you, it's..."
Ses02M_impro06_M017,sad,"just makes it that much harder to deal 'cause as much as you want to, you know, make her better, see her not in any pain, it's like, just i don't know, just has a mind of its own.",Ses02M,"Just make it harder because you want, you know, to make her better, to see her without any pain, it's like, just, I don't know, just to think about it."
Ses02M_impro06_M018,sad,then she's gone.,Ses02M,And then she disappeared.
Ses02M_impro06_M019,sad,"well, you know i appreciate you coming over and talking to me, i mean it definitely helps",Ses02M,"Well, you know I appreciate you coming over and talking to me, and I mean it's gonna help."
Ses02M_impro06_M020,sad,to talk to somebody but,Ses02M,"Talk to someone, but..."
Ses02M_impro06_M021,sad,"it's just going to take a while, i think.",Ses02M,"Just take a while, I guess."
Ses02M_impro06_M022,sad,ah.,Ses02M,"Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh."
Ses02M_impro06_M023,sad,thank you.,Ses02M,Thank you.
Ses02M_impro07_F000,hap,"oh, yeah? have you gotten letters yet?",Ses02F,Did you get the letter?
Ses02M_impro07_F001,hap,"um, i don't know, where?",Ses02F,"Well, I don't know, where?"
Ses02M_impro07_F003,hap,"oh my gosh, that's so cool.",Ses02F,"Oh, my God, that's so cool."
Ses02M_impro07_F004,hap,"[laughter] it's gotta be it, like-",Ses02F,"[ Chuckles ] IT MUST HAVE TO BE IT, LIKE--"
Ses02M_impro07_F005,hap,"oh my gosh, that's so cool.",Ses02F,"Oh, my God, that's so cool."
Ses02M_impro07_F006,hap,big packet is gotta be the real thing. yeah,Ses02F,Big bag must be real stuff.
Ses02M_impro07_F007,hap,"oh my gosh. i thought there was like, maybe going to be some, like i don't know if you are going to get in or not, so i'm really glad that you did.",Ses02F,"I thought there was, like, maybe some, like, I don't know if you're gonna get in or not, so I'm really glad you did."
Ses02M_impro07_F008,hap,that's so cool.,Ses02F,That's so cool.
Ses02M_impro07_F009,hap,"yeah, totally.",Ses02F,"Yeah, totally."
Ses02M_impro07_F010,hap,so you're going to be right here in los angeles; that is so cool.,Ses02F,So you're gonna be here in Los Angels; that's so cool.
Ses02M_impro07_F011,hap,so can we hang out?,Ses02F,Can we play together?
Ses02M_impro07_F012,hap,yay.,Ses02F,Nice.
Ses02M_impro07_F013,hap,"oh, yay. thank you. [laughter].",Ses02F,"Oh, yeah. Thank you. [ GIGGLES ]"
Ses02M_impro07_F014,hap,no but that's an awesome school. that's so cool.,Ses02F,"No, but it's an awesome school."
Ses02M_impro07_F015,hap,"oh, totally totally.",Ses02F,"Oh, totally, totally."
Ses02M_impro07_F016,hap,you get to like be a part of that.,Ses02F,You'd love to be part of it.
Ses02M_impro07_F017,hap,"like you get to be a part of that. like the, like the- like a cult.",Ses02F,It's like you're a part of it. It's like a cult.
Ses02M_impro07_F018,hap,"[laughter] like a- like a- [laughter] no, but i mean like everywhere you go people know who you are.",Ses02F,"Like -- like -- like -- no, but I mean, like wherever you go, people know who you are."
Ses02M_impro07_F019,hap,so you know what you are going to do there?,Ses02F,So you know what you're gonna do there?
Ses02M_impro07_F020,hap,"okay. they have a lot of good schools, right?",Ses02F,"They have a lot of good schools, don't they?"
Ses02M_impro07_F021,hap,"yes, it's intimate.",Ses02F,"Yeah, it's intimate."
Ses02M_impro07_F022,hap,i know. it's so cool.,Ses02F,"I know, it's so cool."
Ses02M_impro07_F023,hap,"fair for you, wow, oh my gosh.",Ses02F,"Fair enough for you, wow, oh, my gosh."
Ses02M_impro07_F024,hap,i will do the best i can.,Ses02F,I'll do my best.
Ses02M_impro07_F025,hap,"well, there are all kinds of awesome secrets so you'll really enjoy it. it's really great. i'm so glad.",Ses02F,"Well, there's all kinds of awesome secrets so you're gonna really enjoy it."
Ses02M_impro07_F026,hap,yay,Ses02F,"Jaaiah, Jaaiah, Jaaiah, Jaaiah, Jaaiah, Jaaiah, Jaaiah, Jaaiah, Jaaiah, Jaaiah, Jaaiah, Jaaiah, Jaaiah, Jaaiah, Jaaiah, Jaaiah, Jaa, Jaa, Jaa, Ja, Ja, Ja, and Ja, Ja, Ja, and Ja, Ja, Ja, and Ja, Ja, and Ja, Ja, and Ja, Ja, and Ja, Ja, and Ja, and Ja, respectively."
Ses02M_impro07_F027,hap,"okay. yes, totally come visit",Ses02F,"All right, yeah. Full tour."
Ses02M_impro07_F028,hap,"and we'll explore and you going to have such a good time, you're going to fit in so well, it's going to be awesome",Ses02F,"We'll explore that you'll have such a good time, you'll adapt so well, it'll be awesome."
Ses02M_impro07_F029,hap,so congratulations. that's awesome.,Ses02F,Congratulations. That's awesome.
Ses02M_impro07_M002,hap,u.s.c..,Ses02M,Acronyms Acronyms Acronyms Acronyms Acronyms Acronyms Acronyms Acronyms Acronyms Acronyms Acronyms Acronyms Acronyms Acronyms Acronyms Acronyms Acronyms Acronyms Acronyms Acronyms Acronyms Acronyms Acronyms Acronyms Acronyms Acronyms Acronyms Acronyms Acronyms Acronyms
Ses02M_impro07_M006,hap,"but big packet, big packet is nice",Ses02M,But it's a big bag. It's a great bag.
Ses02M_impro07_M007,hap,"so it's like, yes, rip it open and there it is big - oh, yes.",Ses02M,"So it's like, yeah, tear it apart where it's huge -- oh, yeah."
Ses02M_impro07_M008,hap,"yeah. i know, i know.",Ses02M,"I know, I know."
Ses02M_impro07_M009,hap,it was you know i wasn't too sure i mean you know it was kind of last minute for like the application,Ses02M,It's because you know I'm not sure.
Ses02M_impro07_M010,hap,and everything like but,Ses02M,"AND EVERYTHING LIKE, BUT..."
Ses02M_impro07_M011,hap,"it was good, yeah. i mean-",Ses02M,"That's good, yeah."
Ses02M_impro07_M013,hap,i'm looking forward to it.,Ses02M,I look forward to it.
Ses02M_impro07_M014,hap,"hey, yes, you know that's - that's what i'm coming for.",Ses02M,"Hey, yeah, you know, that's-- that's what I'm coming for."
Ses02M_impro07_M015,hap,you're half the reason i'm going. [laughter],Ses02M,You're half the reason I left.
Ses02M_impro07_M017,hap,"you know what i mean, i bet the home games, are just like nuts you know.",Ses02M,"You know what I mean, I bet that family games, like nuts you know."
Ses02M_impro07_M018,hap,what?,Ses02M,What?
Ses02M_impro07_M019,hap,[laughter] i know. i mean part of-,Ses02M,[ GIGGLES ] I know.
Ses02M_impro07_M020,hap,yeah. right. a cult. i'm looking forward to being in the cult.,Ses02M,"Yes, a cult. I look forward to joining a cult."
Ses02M_impro07_M021,hap,"right i know, like you, it won't hurt, i mean national champions last year, wow, you know",Ses02M,"I know, like you, it won't hurt. I mean, last year's national champion, wow, you know."
Ses02M_impro07_M022,hap,maybe we'll do it again this year.,Ses02M,Maybe we'll do it again this year.
Ses02M_impro07_M023,hap,"what's that? ahh well, you know i'm i'm thinking um i'm leaning towards like communications",Ses02M,You know what I'm thinking...
Ses02M_impro07_M024,hap,"i-i don't know. kind of a broad,",Ses02M,I don't know. It's a little sissy.
Ses02M_impro07_M025,hap,"yeah, i mean a lot-a lot of good stuff oh, yeah, i mean it's- it's just a really good school; so really, whatever i pick i can't go wrong. i mean i'm just",Ses02M,"Yeah, I mean a lot of good things oh, yeah, I mean, it's just a really good school, so seriously, whatever I choose, I can't be wrong."
Ses02M_impro07_M026,hap,"i'm looking forward to getting there. i mean, god, the campus is cool, you know it's like all just very confined i mean just you know it's a college campus you know it's like",Ses02M,"I mean, God, campus's cool, you know it's just like all the lockups I mean, just you know it's a college campus and you know it's like,"
Ses02M_impro07_M029,hap,i mean you got to - you got to show me the ropes 'cause i've never been there before so i mean you know your way around already and- [laughter],Ses02M,"I mean, you have to-- you have to tell me the rope because I've never been there, so, I mean, you know the way you've been and-- [ laughter ]"
Ses02M_impro07_M030,hap,"oh, alright.",Ses02M,"Oh, okay."
Ses02M_impro07_M031,hap,"i'm-i'm looking forward to that. [breathing] man, so yeah, i think i'm going to come out a little early so i mean i'll give you a call and we'll definitely-",Ses02M,"Man, so yeah, I think I'll come out early, so I mean I'll call you, we're sure--"
Ses02M_impro07_M032,hap,"[laughter] thanks, yes, thanks, yes that'll be cool.",Ses02M,"Thank you, yes, yes, yes, it would be cool."
Ses02M_impro08_F000,hap,"hi. thank you so much, you're a real person, right, you're not like a recording?",Ses02F,"Thank you very much. You're a real man. Yeah, you don't like recording?"
Ses02M_impro08_F001,hap,"okay. before i get into it, um your menu or whatever like where you choose the different thing depending on the-",Ses02F,"Before I enter it, um, your menu or anything like that where you choose something different depends on--"
Ses02M_impro08_F002,hap,"it leads you around in circles, you can't, there is no way to like get to a real person if you don't already know how to get to there.",Ses02F,"It takes you around circles, you can't, there's no way to get a real person if you don't know how to get there."
Ses02M_impro08_F006,neu,"sorry. okay. um-, yes",Ses02F,"I'm sorry. Okay. Uh, yeah."
